candidate_id,status,total_score,num_crossings_total,num_primitives_with_crossing,num_primitives_with_meaningful_jump,theta,a,Delta,omega_bar,k,lam,a_base_score,a_importance_weight,a_weighted_score,a_num_crossings,a_has_crossing,a_has_meaningful_jump,a_interior_crossing,a_clean_gap_slope,a_extra_crossings,a_max_jump,a_max_gap_slope,a_max_gap_change,a_best_crossing_x,a_best_crossing_index_left,Delta_base_score,Delta_importance_weight,Delta_weighted_score,Delta_num_crossings,Delta_has_crossing,Delta_has_meaningful_jump,Delta_interior_crossing,Delta_clean_gap_slope,Delta_extra_crossings,Delta_max_jump,Delta_max_gap_slope,Delta_max_gap_change,Delta_best_crossing_x,Delta_best_crossing_index_left,lam_base_score,lam_importance_weight,lam_weighted_score,lam_num_crossings,lam_has_crossing,lam_has_meaningful_jump,lam_interior_crossing,lam_clean_gap_slope,lam_extra_crossings,lam_max_jump,lam_max_gap_slope,lam_max_gap_change,lam_best_crossing_x,lam_best_crossing_index_left,theta_base_score,theta_importance_weight,theta_weighted_score,theta_num_crossings,theta_has_crossing,theta_has_meaningful_jump,theta_interior_crossing,theta_clean_gap_slope,theta_extra_crossings,theta_max_jump,theta_max_gap_slope,theta_max_gap_change,theta_best_crossing_x,theta_best_crossing_index_left,k_base_score,k_importance_weight,k_weighted_score,k_num_crossings,k_has_crossing,k_has_meaningful_jump,k_interior_crossing,k_clean_gap_slope,k_extra_crossings,k_max_jump,k_max_gap_slope,k_max_gap_change,k_best_crossing_x,k_best_crossing_index_left,omega_bar_base_score,omega_bar_importance_weight,omega_bar_weighted_score,omega_bar_num_crossings,omega_bar_has_crossing,omega_bar_has_meaningful_jump,omega_bar_interior_crossing,omega_bar_clean_gap_slope,omega_bar_extra_crossings,omega_bar_max_jump,omega_bar_max_gap_slope,omega_bar_max_gap_change,omega_bar_best_crossing_x,omega_bar_best_crossing_index_left,error
1079,ok,51,2,1,1,2.100878023,1.807001061,1.246365055,0.838382505,0.301877969,0.31707233,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.476115996,0.083717782,0.001418945,0.889830508,52,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1206,ok,51,2,1,1,2.313222675,0.098779357,1.92544437,0.628752175,0.525686239,0.532113107,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.098665086,28.12304124,0.929490346,0.297881356,7,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1525,ok,51,2,1,1,1.935225094,0.306649214,0.949697535,0.964835856,0.435976782,0.03925356,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.32321941,0.300449431,0.005092363,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1536,ok,51,2,1,1,2.287850969,0.151335852,0.45481975,1.358246524,0.609247985,0.029046528,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.198214539,0.431495592,0.007313485,0.872881356,51,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1624,ok,51,2,1,1,2.386440391,0.100225068,1.652719733,0.506098074,0.763706495,0.477084553,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.069710191,0.13928936,0.004603631,0.198728814,4,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1660,ok,51,2,1,1,1.898191447,0.102568067,1.666950269,0.521294074,0.776573449,0.820498961,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.084467642,0.164397205,0.005433467,0.132627119,2,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1749,ok,51,2,1,1,1.811637799,0.420914238,1.289253779,0.91351727,0.250015236,0.026523934,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.523132963,0.027970376,0.000474074,0.313559322,18,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1768,ok,51,2,1,1,1.099023443,0.146398102,0.506384506,0.788093951,0.317500804,0.039572782,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.241503858,0.281466653,0.004770621,0.703389831,41,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1837,ok,51,2,1,1,1.242756748,0.103734878,0.428863383,2.013763486,0.686870448,0.048948258,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.169161372,0.337728506,0.005724212,0.906779661,53,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1873,ok,51,2,1,1,2.133107554,0.129262447,0.660046584,0.913953067,0.53817742,0.068436416,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.224979403,0.211632667,0.003586994,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1890,ok,51,2,1,1,1.096201669,0.130920363,1.157316718,1.47797737,0.223846748,0.048062027,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,2,1,1,1,1,1,1.314392182,0.625076452,0.010594516,0.550847458,32,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
25,ok,51,1,1,1,1.460338912,1.244183259,0.21283912,1.4826258,0.323339192,0.15453626,17,3,51,1,1,1,0,1,0,2.036588552,0.021714137,0.001444542,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
21,ok,51,1,1,1,2.017540018,0.117425233,0.959405362,0.754212786,0.264998432,0.150170181,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,1,1,1,0,1,0,1.294456176,28.25485894,0.933847033,1.983474576,58,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
33,ok,51,1,1,1,2.114200683,0.657309617,0.104993495,0.753576141,0.313431283,0.015270932,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,1,1,1,0,1,0,1.353879881,29.71011025,0.981944322,1.983474576,58,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
43,ok,51,1,1,1,1.982430265,0.735598001,0.151504795,0.785791341,0.197506902,0.240271721,17,3,51,1,1,1,0,1,0,1.511251416,0.036010241,0.002395597,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
51,ok,51,1,1,1,1.473848008,2.395895674,1.237768166,0.709730836,0.353916533,0.257533988,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,1,1,1,0,1,0,1.361481652,31.23763233,1.032430221,1.851271186,54,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
62,ok,51,1,1,1,1.669760922,3.747988694,0.320771364,1.350255893,0.47124011,0.362496786,17,3,51,1,1,1,0,1,0,0.727485739,0.01677427,0.001115915,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
77,ok,51,1,1,1,1.210790411,1.153258405,0.164857217,2.085333448,0.472102085,0.197273317,17,3,51,1,1,1,0,1,0,1.021250399,0.003300486,0.000219566,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
124,ok,51,1,1,1,1.282288227,0.993345526,0.28350369,0.908827868,0.230232391,0.237248646,17,3,51,1,1,1,0,1,0,1.969803454,0.086091428,0.005727269,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
137,ok,51,1,1,1,1.945923477,2.327801535,0.236643488,1.273223624,0.419436203,0.349012416,17,3,51,1,1,1,0,1,0,0.589514064,0.009562377,0.000636141,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
146,ok,51,1,1,1,1.389780561,1.512443141,0.085135347,1.088253469,0.703818865,0.297309344,17,3,51,1,1,1,0,1,0,0.504412212,0.000598181,3.98E-05,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
166,ok,51,1,1,1,2.198843334,0.776129901,0.104242921,1.343621035,0.382615393,0.254405247,17,3,51,1,1,1,0,1,0,0.887437519,0.006139876,0.000408458,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
183,ok,51,1,1,1,1.715001205,3.591351121,0.536879252,1.792638242,0.689312489,0.245503294,17,3,51,1,1,1,0,1,0,0.881245559,0.013127808,0.000873333,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
184,ok,51,1,1,1,2.323676705,1.306384395,0.15528193,1.058095631,0.136433786,0.358725266,17,3,51,1,1,1,0,1,0,1.135833902,0.040223965,0.002675916,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
206,ok,51,1,1,1,1.13367064,1.700359852,0.093020059,2.105795542,0.386031413,0.282756503,17,3,51,1,1,1,0,1,0,0.835994511,0.00184402,0.000122674,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
209,ok,51,1,1,1,1.481678216,1.548100523,0.237511244,1.161247161,0.139489583,0.329944057,17,3,51,1,1,1,0,1,0,1.269386278,0.047098353,0.003133238,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
243,ok,51,1,1,1,1.631207023,2.549789966,0.061004711,0.917350028,0.329832092,0.32398658,17,3,51,1,1,1,0,1,0,0.779514192,0.003200425,0.00021291,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
257,ok,51,1,1,1,1.766163426,2.247155136,0.178806828,1.036703498,0.264104218,0.174372145,17,3,51,1,1,1,0,1,0,1.795061984,0.026699177,0.001776174,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
272,ok,51,1,1,1,1.93317672,0.619537693,0.096036084,1.020058841,0.219161897,0.293443463,17,3,51,1,1,1,0,1,0,1.469524727,0.019774241,0.00131549,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
282,ok,51,1,1,1,2.483032159,2.314115424,0.228290243,0.774748559,0.556351251,0.168487646,17,3,51,1,1,1,0,1,0,1.492103335,0.029997437,0.001995592,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
294,ok,51,1,1,1,1.103259015,0.786364029,0.105906613,1.069365738,0.404246712,0.30056958,17,3,51,1,1,1,0,1,0,0.97049947,0.005329502,0.000354547,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
305,ok,51,1,1,1,2.166124453,3.120822419,0.0753829,0.806639254,0.280516211,0.28351148,17,3,51,1,1,1,0,1,0,1.791737293,0.022759141,0.001514061,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
309,ok,51,1,1,1,1.736995814,2.320772729,0.063050939,1.269535498,0.895326187,0.054123725,17,3,51,1,1,1,0,1,0,2.560306793,0.000173134,1.15E-05,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
310,ok,51,1,1,1,1.315474091,0.895725878,0.166649573,1.968258647,0.414277698,0.005998982,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,1,1,1,0,1,0,0.243554282,0.000594507,1.01E-05,0.991525424,58,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
312,ok,51,1,1,1,1.543138732,1.631788916,0.242880203,2.270270006,0.329015762,0.159770899,17,3,51,1,1,1,0,1,0,2.014335369,0.021410013,0.00142431,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
311,ok,51,1,1,1,2.488215258,2.701065248,0.068434882,1.093776166,0.403955255,0.235844911,17,3,51,1,1,1,0,1,0,0.883464413,0.003347772,0.000222712,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
370,ok,51,1,1,1,1.419414034,3.971857981,0.619584909,0.737058553,0.102563542,0.007665989,0,3,0,0,0,0,0,0,0,0,0,0,,,17,3,51,1,1,1,0,1,0,1.386877794,32.84102773,1.085423798,1.917372881,56,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
382,ok,51,1,1,1,1.821546769,2.758414219,0.115714352,1.37085313,0.132354634,0.407936454,17,3,51,1,1,1,0,1,0,0.996454942,0.01715874,0.001141492,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
398,ok,51,1,1,1,1.181604341,2.521662412,0.05130879,0.890843449,0.392451908,0.346607745,17,3,51,1,1,1,0,1,0,0.488887772,0.000778045,5.18E-05,0.241313559,2,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
414,ok,51,1,1,1,2.345727129,1.020137754,0.082568576,1.925276472,0.276235171,0.223947792,17,3,51,1,1,1,0,1,0,1.633202952,0.007478422,0.000497505,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
429,ok,51,1,1,1,1.287685036,1.765518194,0.479650888,1.179566619,0.270992203,0.285204511,17,3,51,1,1,1,0,1,0,1.303689198,0.068193767,0.004536619,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
492,ok,51,1,1,1,1.872194091,3.831149953,0.474940949,0.977650195,0.423658294,0.214510709,17,3,51,1,1,1,0,1,0,1.703898498,0.110698104,0.007364238,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
521,ok,51,1,1,1,1.947863038,0.845955462,1.28982883,0.837712468,0.874859228,0.241996901,17,3,51,1,1,1,0,1,0,1.292957256,2.405300353,0.160013625,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
544,ok,51,1,1,1,1.488681641,2.946612131,0.133736288,1.447330561,0.226990072,0.203991971,17,3,51,1,1,1,0,1,0,1.471556924,0.010096445,0.00067167,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
557,ok,51,1,1,1,1.665209798,1.157013135,0.129370751,2.214957985,0.298851118,0.151737321,17,3,51,1,1,1,0,1,0,1.755918348,0.005521315,0.000367308,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
572,ok,51,1,1,1,2.066191291,1.458310293,0.308072717,0.931270022,0.334920062,0.135033745,17,3,51,1,1,1,0,1,0,2.407459493,0.079670357,0.005300104,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
649,ok,51,1,1,1,1.662498308,0.742768534,0.055545588,1.661730388,0.352881354,0.196962955,17,3,51,1,1,1,0,1,0,1.966667544,0.002845911,0.000189325,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
669,ok,51,1,1,1,1.325947453,2.798878119,0.170958609,0.805789302,0.871292348,0.088958173,17,3,51,1,1,1,0,1,0,2.728711061,0.00118596,7.89E-05,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
705,ok,51,1,1,1,2.463398833,1.838088012,0.605169295,2.479084483,0.225491285,0.178842259,17,3,51,1,1,1,0,1,0,1.812813957,0.13086329,0.008705736,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
706,ok,51,1,1,1,2.353353996,0.520841417,1.210059066,0.940461747,0.851091008,0.103733502,17,3,51,1,1,1,0,1,0,3.210405978,0.463265566,0.030818938,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
754,ok,51,1,1,1,1.390971076,3.713633989,0.052512331,1.791290501,0.250546934,0.188893798,17,3,51,1,1,1,0,1,0,1.460962879,0.00118852,7.91E-05,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
763,ok,51,1,1,1,2.27803662,2.373154499,0.138350444,1.220367054,0.605730612,0.296579391,17,3,51,1,1,1,0,1,0,0.537809588,0.003348136,0.000222736,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
784,ok,51,1,1,1,2.251644276,3.965613635,0.066579096,1.329422679,0.251907159,0.267907077,17,3,51,1,1,1,0,1,0,1.532847696,0.008626136,0.000573857,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
799,ok,51,1,1,1,2.104258637,3.394554987,0.069964903,1.228508708,0.759055815,0.019556159,17,3,51,1,1,1,0,1,0,3.387160368,0.001213646,8.07E-05,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
814,ok,51,1,1,1,1.476696268,3.897048922,0.273403255,2.136443686,0.692575008,0.265142756,17,3,51,1,1,1,0,1,0,0.607680311,0.002691625,0.000179061,0.307838983,3,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
831,ok,51,1,1,1,1.106960693,2.879098763,0.439629628,0.950857673,0.191061779,0.326004898,17,3,51,1,1,1,0,1,0,1.182489715,0.044134031,0.002936035,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
907,ok,51,1,1,1,2.05631036,3.515672766,0.134560488,2.384359776,0.360804292,0.287087276,17,3,51,1,1,1,0,1,0,0.832834047,0.006468579,0.000430325,0.174788136,1,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
932,ok,51,1,1,1,2.401180607,1.431821429,0.129013443,1.304905097,0.797116839,0.090853168,17,3,51,1,1,1,0,1,0,3.165216379,0.001795328,0.000119435,0.108262712,0,0,3,0,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
